date,province,district,market,latitude,longitude,commodity,price,usdprice,year,month
8/15/2016,Northern,Mannar,Mannar,8.983333,79.9,Rice (long grain),75.67,0.5225,2016,8
8/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (long grain),78.33,0.5409,2016,8
8/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (long grain),71.58,0.4943,2016,8
8/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (long grain),72.17,0.4984,2016,8
8/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,Rice (long grain),78.17,0.5398,2016,8
8/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (long grain),72.38,0.4998,2016,8
8/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,Rice (long grain),76.33,0.5271,2016,8
8/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),79.83,0.5513,2016,8
8/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),69.67,0.4811,2016,8
8/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),76.58,0.5289,2016,8
9/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (long grain),62.75,0.4331,2016,9
9/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (long grain),58.45,0.4034,2016,9
9/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),65,0.4486,2016,9
9/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),65.95,0.4551,2016,9
9/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (long grain),73.4,0.5066,2016,9
9/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),68.97,0.476,2016,9
9/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (long grain),72.05,0.4972,2016,9
9/15/2016,Northern,Mannar,Mannar,8.983333,79.9,Rice (long grain),66,0.4555,2016,9
9/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (long grain),64.25,0.4434,2016,9
9/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (long grain),65.2,0.45,2016,9
9/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (long grain),60.6,0.4182,2016,9
9/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (long grain),60,0.4141,2016,9
9/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,Rice (long grain),59.5,0.4106,2016,9
9/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),63.3,0.4369,2016,9
9/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),67.7,0.4672,2016,9
9/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),70.15,0.4841,2016,9
9/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),68.1,0.47,2016,9
10/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (long grain),71.84,0.489,2016,10
10/15/2016,Central,Matale,Matale,7.465357,80.624242,Rice (long grain),78.28,0.5328,2016,10
10/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (long grain),65.32,0.4446,2016,10
10/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (long grain),64,0.4356,2016,10
10/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (long grain),73,0.4969,2016,10
10/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),70.4,0.4792,2016,10
10/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (long grain),68.67,0.4674,2016,10
10/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (long grain),62.7,0.4268,2016,10
10/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (long grain),64.7,0.4404,2016,10
10/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),71.52,0.4868,2016,10
10/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),66.68,0.4539,2016,10
10/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),72.86,0.4959,2016,10
10/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),73.88,0.5029,2016,10
10/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (long grain),67.56,0.4599,2016,10
11/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (long grain),76.2,0.5167,2016,11
11/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),75,0.5085,2016,11
11/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (long grain),72.8,0.4936,2016,11
11/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),74.33,0.504,2016,11
11/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),76.35,0.5177,2016,11
11/15/2016,Northern,Mannar,Mannar,8.983333,79.9,Rice (long grain),75.33,0.5108,2016,11
11/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (long grain),78,0.5289,2016,11
11/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (long grain),71,0.4814,2016,11
11/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,Rice (long grain),75.94,0.5149,2016,11
11/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (long grain),71.12,0.4823,2016,11
11/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,Rice (long grain),70.63,0.4789,2016,11
11/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),72.05,0.4885,2016,11
11/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),78.12,0.5297,2016,11
11/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),78.45,0.5319,2016,11
11/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (long grain),74,0.5018,2016,11
12/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (long grain),82.1,0.5532,2016,12
12/15/2016,Central,Matale,Matale,7.465357,80.624242,Rice (long grain),88.2,0.5943,2016,12
12/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (long grain),80.9,0.5451,2016,12
12/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (long grain),77.5,0.5222,2016,12
12/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),83.2,0.5606,2016,12
12/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (long grain),78.8,0.531,2016,12
12/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (long grain),87.85,0.592,2016,12
12/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),83.35,0.5617,2016,12
12/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (long grain),80.8,0.5445,2016,12
12/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (long grain),70.67,0.4762,2016,12
12/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (long grain),82.95,0.559,2016,12
12/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (long grain),86.65,0.5839,2016,12
12/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (long grain),79.25,0.534,2016,12
12/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,Rice (long grain),76.53,0.5157,2016,12
12/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),83.5,0.5627,2016,12
12/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),79.31,0.5345,2016,12
12/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),83.5,0.5627,2016,12
12/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),88.56,0.5968,2016,12
12/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (long grain),86.9,0.5856,2016,12
1/15/2017,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (long grain),89.8,0.5986,2017,1
1/15/2017,Central,Matale,Matale,7.465357,80.624242,Rice (long grain),92.8,0.6186,2017,1
1/15/2017,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (long grain),90.56,0.6037,2017,1
1/15/2017,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (long grain),84.05,0.5603,2017,1
1/15/2017,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),90,0.5999,2017,1
1/15/2017,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),86,0.5733,2017,1
1/15/2017,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (long grain),89.6,0.5973,2017,1
1/15/2017,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (long grain),79.67,0.5311,2017,1
1/15/2017,Northern,Mannar,Mannar,8.983333,79.9,Rice (long grain),89.53,0.5968,2017,1
1/15/2017,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (long grain),95.3,0.6353,2017,1
1/15/2017,Southern,Galle,Galle,6.037199974,80.22450256,Rice (long grain),87.4,0.5826,2017,1
1/15/2017,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (long grain),87.7,0.5846,2017,1
1/15/2017,Southern,Matara,Matara,5.952000141,80.51570129,Rice (long grain),87.16,0.581,2017,1
1/15/2017,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),91.24,0.6082,2017,1
1/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),92.41,0.616,2017,1
1/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),93.32,0.6221,2017,1
1/15/2017,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (long grain),88.56,0.5903,2017,1
2/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),93.22,0.6203,2017,2
2/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),88.06,0.5859,2017,2
3/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),76.61,0.5058,2017,3
4/15/2017,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (long grain),89,0.5862,2017,4
4/15/2017,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),80,0.5269,2017,4
4/15/2017,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (long grain),82.5,0.5434,2017,4
4/15/2017,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),80,0.5269,2017,4
4/15/2017,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),80,0.5269,2017,4
4/15/2017,Northern,Mannar,Mannar,8.983333,79.9,Rice (long grain),87,0.5731,2017,4
4/15/2017,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (long grain),82.5,0.5434,2017,4
4/15/2017,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),85,0.5599,2017,4
4/15/2017,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),87.5,0.5763,2017,4
4/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),91.5,0.6027,2017,4
4/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),77.38,0.5097,2017,4
5/15/2017,Central,Matale,Matale,7.465357,80.624242,Rice (long grain),88.8,0.5827,2017,5
5/15/2017,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (long grain),89.2,0.5853,2017,5
5/15/2017,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (long grain),86.59,0.5682,2017,5
5/15/2017,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),83.64,0.5488,2017,5
5/15/2017,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (long grain),91.87,0.6028,2017,5
5/15/2017,Northern,Mannar,Mannar,8.983333,79.9,Rice (long grain),87.56,0.5745,2017,5
5/15/2017,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (long grain),92.8,0.6089,2017,5
5/15/2017,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (long grain),84.08,0.5517,2017,5
5/15/2017,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),85,0.5577,2017,5
5/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),93.46,0.6132,2017,5
5/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),79.72,0.5231,2017,5
5/15/2017,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),89.65,0.5883,2017,5
6/15/2017,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (long grain),96.5,0.6333,2017,6
6/15/2017,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (long grain),96,0.63,2017,6
6/15/2017,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (long grain),83,0.5447,2017,6
6/15/2017,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (long grain),92.07,0.6042,2017,6
6/15/2017,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (long grain),94.38,0.6194,2017,6
6/15/2017,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),91.26,0.5989,2017,6
6/15/2017,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (long grain),94.03,0.6171,2017,6
6/15/2017,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (long grain),92.44,0.6066,2017,6
6/15/2017,Northern,Mullattivu,Mulaitivu,9.268,80.815,Rice (long grain),80,0.525,2017,6
6/15/2017,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (long grain),95.6,0.6274,2017,6
6/15/2017,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),91.5,0.6005,2017,6
6/15/2017,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),92.5,0.607,2017,6
6/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),95.48,0.6266,2017,6
6/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),82.89,0.544,2017,6
6/15/2017,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),96.1,0.6307,2017,6
6/15/2017,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (long grain),92.17,0.6049,2017,6
7/15/2017,Central,Matale,Matale,7.465357,80.624242,Rice (long grain),91.08,0.5929,2017,7
7/15/2017,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (long grain),89.17,0.5805,2017,7
7/15/2017,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),80,0.5208,2017,7
7/15/2017,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (long grain),93.75,0.6103,2017,7
7/15/2017,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),94,0.6119,2017,7
7/15/2017,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (long grain),94.2,0.6132,2017,7
7/15/2017,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),90,0.5859,2017,7
7/15/2017,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (long grain),72,0.4687,2017,7
7/15/2017,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (long grain),89.33,0.5815,2017,7
7/15/2017,Northern,Mannar,Mannar,8.983333,79.9,Rice (long grain),85.67,0.5577,2017,7
7/15/2017,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (long grain),96.67,0.6293,2017,7
7/15/2017,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (long grain),78,0.5078,2017,7
7/15/2017,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),93.33,0.6076,2017,7
7/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),92.32,0.601,2017,7
8/15/2017,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (long grain),95.58,0.6241,2017,8
8/15/2017,Central,Matale,Matale,7.465357,80.624242,Rice (long grain),84.67,0.5528,2017,8
8/15/2017,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (long grain),88.5,0.5779,2017,8
8/15/2017,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),80,0.5224,2017,8
8/15/2017,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (long grain),85.3,0.557,2017,8
8/15/2017,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (long grain),89.8,0.5864,2017,8
8/15/2017,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),93.25,0.6089,2017,8
8/15/2017,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),84.83,0.5539,2017,8
8/15/2017,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (long grain),81.42,0.5316,2017,8
8/15/2017,Northern,Mannar,Mannar,8.983333,79.9,Rice (long grain),87.25,0.5697,2017,8
8/15/2017,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (long grain),79.75,0.5207,2017,8
8/15/2017,Southern,Galle,Galle,6.037199974,80.22450256,Rice (long grain),78,0.5093,2017,8
8/15/2017,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (long grain),77.33,0.505,2017,8
8/15/2017,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),82.75,0.5403,2017,8
8/15/2017,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),79,0.5158,2017,8
8/15/2017,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),90,0.5877,2017,8
9/15/2017,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (long grain),98.58,0.645,2017,9
9/15/2017,Central,Matale,Matale,7.465357,80.624242,Rice (long grain),94.08,0.6155,2017,9
9/15/2017,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (long grain),84.44,0.5525,2017,9
9/15/2017,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (long grain),96.42,0.6308,2017,9
9/15/2017,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),96,0.6281,2017,9
9/15/2017,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),87,0.5692,2017,9
9/15/2017,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (long grain),72,0.4711,2017,9
9/15/2017,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (long grain),83.17,0.5441,2017,9
9/15/2017,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (long grain),94.42,0.6177,2017,9
9/15/2017,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (long grain),96.92,0.6341,2017,9
9/15/2017,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (long grain),90.33,0.591,2017,9
9/15/2017,Southern,Galle,Galle,6.037199974,80.22450256,Rice (long grain),82,0.5365,2017,9
9/15/2017,Southern,Matara,Matara,5.952000141,80.51570129,Rice (long grain),95.5,0.6248,2017,9
9/15/2017,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),88.08,0.5763,2017,9
9/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),83.42,0.5458,2017,9
9/15/2017,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),95.25,0.6232,2017,9
9/15/2017,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (long grain),95.82,0.6269,2017,9
10/15/2017,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (long grain),96.95,0.6323,2017,10
10/15/2017,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),89.6,0.5843,2017,10
10/15/2017,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (long grain),97.95,0.6388,2017,10
10/15/2017,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (long grain),96,0.6261,2017,10
10/15/2017,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (long grain),99.67,0.65,2017,10
10/15/2017,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),96.71,0.6307,2017,10
10/15/2017,Northern,Mannar,Mannar,8.983333,79.9,Rice (long grain),91,0.5935,2017,10
10/15/2017,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (long grain),93.8,0.6117,2017,10
10/15/2017,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (long grain),103.9,0.6776,2017,10
10/15/2017,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (long grain),92.6,0.6039,2017,10
10/15/2017,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),94.37,0.6154,2017,10
10/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),101.84,0.6642,2017,10
10/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),84.87,0.5535,2017,10
10/15/2017,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (long grain),100.6,0.6561,2017,10
11/15/2017,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (long grain),102.8,0.6686,2017,11
11/15/2017,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (long grain),100.63,0.6545,2017,11
11/15/2017,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (long grain),90.4,0.588,2017,11
11/15/2017,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (long grain),100.9,0.6563,2017,11
11/15/2017,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (long grain),98.8,0.6426,2017,11
11/15/2017,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (long grain),97.65,0.6351,2017,11
11/15/2017,Northern,Mannar,Mannar,8.983333,79.9,Rice (long grain),103.33,0.6721,2017,11
11/15/2017,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (long grain),97,0.6309,2017,11
11/15/2017,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (long grain),104.5,0.6797,2017,11
11/15/2017,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (long grain),91.4,0.5945,2017,11
11/15/2017,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (long grain),98.75,0.6423,2017,11
11/15/2017,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (long grain),90,0.5854,2017,11
11/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (long grain),107.14,0.6968,2017,11
11/15/2017,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),85.02,0.553,2017,11
