date,province,district,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,year,month
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,384.5,1.3152,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (white),KG,actual,Retail,LKR,251.35,0.8598,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2466.88,8.4384,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1257.5,4.3015,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,900.0,3.0786,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1550.0,5.302,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2425.0,8.2951,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1350.0,4.6179,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1750.0,5.9862,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1143.12,3.9103,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,823.5,2.8169,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,pulses and nuts,Beans,KG,actual,Retail,LKR,483.25,1.653,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,pulses and nuts,Lentils,KG,actual,Retail,LKR,298.4,1.0207,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,vegetables and fruits,Bananas,KG,actual,Retail,LKR,195.62,0.6692,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,198.0,0.6773,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,vegetables and fruits,Carrots,KG,actual,Retail,LKR,216.0,0.7389,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,275.38,0.942,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,388.96,1.3305,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,416.67,1.4253,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,vegetables and fruits,Papaya,KG,actual,Retail,LKR,168.12,0.5751,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,350.0,1.1972,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,226.0,0.7731,2024,11
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,299.17,1.0234,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,212.71,0.7276,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,231.06,0.7904,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (white),KG,actual,Retail,LKR,239.33,0.8187,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1950.0,6.6703,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,990.0,3.3865,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,792.08,2.7095,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,pulses and nuts,Beans,KG,actual,Retail,LKR,518.33,1.773,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,647.08,2.2135,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,726.67,2.4857,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,pulses and nuts,Lentils,KG,actual,Retail,LKR,286.25,0.9792,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Bananas,KG,actual,Retail,LKR,149.58,0.5117,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Carrots,KG,actual,Retail,LKR,206.67,0.7069,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,94.79,0.3243,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,296.67,1.0148,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,298.89,1.0224,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,430.0,1.4709,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Papaya,KG,actual,Retail,LKR,129.58,0.4433,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,209.17,0.7155,2024,11
2024-11-15,Eastern,Ampara,Ampara,7.283333,81.666667,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,321.67,1.1003,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,213.33,0.7297,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,373.89,1.279,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,235.0,0.8039,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,35.5,0.1214,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2116.67,7.2404,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1204.17,4.1191,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1938.89,6.6323,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1114.17,3.8112,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,787.92,2.6952,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,pulses and nuts,Beans,KG,actual,Retail,LKR,537.92,1.84,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,658.33,2.2519,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,573.33,1.9612,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,pulses and nuts,Lentils,KG,actual,Retail,LKR,296.67,1.0148,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,92.92,0.3178,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,285.0,0.9749,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,424.44,1.4519,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,402.22,1.3759,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Papaya,KG,actual,Retail,LKR,182.5,0.6243,2024,11
2024-11-15,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,390.83,1.3369,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,238.75,0.8167,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,238.0,0.8141,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,40.5,0.1385,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1124.5,3.8465,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,774.17,2.6482,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1646.5,5.6321,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1222.5,4.1818,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1171.0,4.0056,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1250.0,4.2758,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,790.45,2.7039,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,pulses and nuts,Beans,KG,actual,Retail,LKR,599.75,2.0515,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,682.0,2.3329,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,791.0,2.7058,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,pulses and nuts,Lentils,KG,actual,Retail,LKR,302.85,1.036,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,323.75,1.1074,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Carrots,KG,actual,Retail,LKR,251.0,0.8586,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,95.9,0.328,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,359.75,1.2306,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,325.0,1.1117,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,409.5,1.4008,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,471.6,1.6132,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,190.0,0.6499,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,261.25,0.8937,2024,11
2024-11-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,406.25,1.3896,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,214.0,0.732,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (white),KG,actual,Retail,LKR,244.0,0.8346,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,36.6,0.1252,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2040.0,6.9782,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1205.0,4.1219,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,805.0,2.7536,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1333.33,4.5609,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2342.5,8.0129,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,965.0,3.301,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,922.0,3.1539,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1955.0,6.6874,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1053.75,3.6045,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,882.5,3.0187,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,pulses and nuts,Beans,KG,actual,Retail,LKR,523.0,1.789,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,802.0,2.7434,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,865.0,2.9589,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,pulses and nuts,Lentils,KG,actual,Retail,LKR,304.25,1.0407,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,vegetables and fruits,Carrots,KG,actual,Retail,LKR,238.0,0.8141,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,112.75,0.3857,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,318.0,1.0878,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,313.5,1.0724,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,360.0,1.2314,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,395.5,1.3529,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,vegetables and fruits,Papaya,KG,actual,Retail,LKR,145.0,0.496,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,405.0,1.3854,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,224.0,0.7662,2024,11
2024-11-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,337.0,1.1528,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,248.25,0.8492,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,356.67,1.22,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,232.67,0.7959,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,37.0,0.1266,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1168.75,3.9979,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,653.75,2.2363,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1006.0,3.4412,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,858.38,2.9362,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,pulses and nuts,Beans,KG,actual,Retail,LKR,521.0,1.7822,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,727.75,2.4894,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,815.0,2.7878,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,pulses and nuts,Lentils,KG,actual,Retail,LKR,310.1,1.0608,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Bananas,KG,actual,Retail,LKR,162.5,0.5559,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Carrots,KG,actual,Retail,LKR,214.5,0.7337,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,109.81,0.3756,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,292.0,0.9988,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,347.0,1.187,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,301.88,1.0326,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,451.0,1.5427,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Papaya,KG,actual,Retail,LKR,125.88,0.4306,2024,11
2024-11-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,383.33,1.3113,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,227.5,0.7782,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,356.67,1.22,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,237.5,0.8124,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (white),KG,actual,Retail,LKR,242.71,0.8302,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1162.5,3.9765,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1305.56,4.4659,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2300.0,7.8676,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1433.33,4.903,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1075.0,3.6772,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,Beans,KG,actual,Retail,LKR,521.0,1.7822,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,770.0,2.6339,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,Lentils,KG,actual,Retail,LKR,310.0,1.0604,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Bananas,KG,actual,Retail,LKR,225.0,0.7697,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,220.0,0.7525,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Carrots,KG,actual,Retail,LKR,249.0,0.8517,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,105.0,0.3592,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,364.58,1.2471,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,441.0,1.5085,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Papaya,KG,actual,Retail,LKR,180.0,0.6157,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,333.33,1.1402,2024,11
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,174.0,0.5952,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,233.33,0.7982,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,377.78,1.2923,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,230.67,0.789,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (white),KG,actual,Retail,LKR,240.44,0.8225,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1694.44,5.7961,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,716.67,2.4515,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1300.0,4.4469,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2366.67,8.0956,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1650.0,5.6441,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,841.67,2.8791,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2300.0,7.8676,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,874.44,2.9912,2024,11
2024-11-15,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,828.33,2.8335,2024,11
