date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (white),KG,actual,Retail,LKR,242.71,0.8302
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1162.5,3.9765
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1305.56,4.4659
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2300,7.8676
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1433.33,4.903
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1075,3.6772
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,Beans,KG,actual,Retail,LKR,521,1.7822
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,770,2.6339
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,Lentils,KG,actual,Retail,LKR,310,1.0604
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Bananas,KG,actual,Retail,LKR,225,0.7697
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,220,0.7525
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Carrots,KG,actual,Retail,LKR,249,0.8517
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,105,0.3592
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,364.58,1.2471
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,441,1.5085
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Papaya,KG,actual,Retail,LKR,180,0.6157
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,333.33,1.1402
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,174,0.5952
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,233.33,0.7982
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,377.78,1.2923
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,230.67,0.789
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (white),KG,actual,Retail,LKR,240.44,0.8225
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1694.44,5.7961
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,716.67,2.4515
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1300,4.4469
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2366.67,8.0956
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1650,5.6441
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,841.67,2.8791
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2300,7.8676
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,874.44,2.9912
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,828.33,2.8335
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,873.06,2.9864
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Bananas,KG,actual,Retail,LKR,175.56,0.6005
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,275.56,0.9426
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,121.39,0.4152
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,384.44,1.3151
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,486.94,1.6657
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,225,0.7697
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,223.5,0.7645
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,234.38,0.8017
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,37.9,0.1296
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1783.33,6.1002
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1124.17,3.8454
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,791.67,2.708
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1750,5.9862
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2537.5,8.68
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,866.67,2.9646
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,939.58,3.214
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1056.67,3.6145
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,826,2.8255
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,Beans,KG,actual,Retail,LKR,477,1.6317
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,803.33,2.7479
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Bananas,KG,actual,Retail,LKR,158.5,0.5422
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Carrots,KG,actual,Retail,LKR,273,0.9338
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,110,0.3763
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,277,0.9475
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,338,1.1562
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,368,1.2588
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Papaya,KG,actual,Retail,LKR,100,0.3421
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,335,1.1459
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,222.5,0.7611
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,369.58,1.2642
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,244.17,0.8352
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (white),KG,actual,Retail,LKR,238.89,0.8172
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,35.5,0.1214
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1800,6.1572
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,790,2.7023
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1225,4.1903
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,862.5,2.9503
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,750,2.5655
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1250,4.2758
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1025,3.5062
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,856.25,2.929
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,638.33,2.1835
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,840,2.8734
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,pulses and nuts,Lentils,KG,actual,Retail,LKR,297.5,1.0177
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Bananas,KG,actual,Retail,LKR,154.17,0.5274
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,125.42,0.429
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,387.25,1.3247
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,339.17,1.1602
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,481.67,1.6476
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Papaya,KG,actual,Retail,LKR,156.25,0.5345
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,500,1.7103
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,232.83,0.7964
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,328.75,1.1245
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,366.67,1.2542
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,231,0.7902
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (white),KG,actual,Retail,LKR,242.75,0.8304
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2340,8.0044
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1025,3.5062
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1595,5.456
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1037.5,3.5489
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,862.5,2.9503
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1110,3.7969
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,788,2.6955
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,627,2.1448
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,717.5,2.4543
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,Lentils,KG,actual,Retail,LKR,294.5,1.0074
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Bananas,KG,actual,Retail,LKR,112.5,0.3848
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,197.5,0.6756
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Carrots,KG,actual,Retail,LKR,192,0.6568
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,101,0.3455
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,255,0.8723
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,337.5,1.1545
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,256,0.8757
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,336,1.1493
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Papaya,KG,actual,Retail,LKR,84.25,0.2882
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,460.5,1.5752
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,168,0.5747
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,240.5,0.8227
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,342.5,1.1716
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,37.95,0.1298
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1129,3.8619
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,851,2.911
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1512.5,5.1738
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,978.5,3.3471
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,849.5,2.9059
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1160,3.968
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,758.75,2.5954
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,Beans,KG,actual,Retail,LKR,600,2.0524
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,642.5,2.1978
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,748,2.5587
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,302,1.033
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Carrots,KG,actual,Retail,LKR,252,0.862
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,87.25,0.2985
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,308.5,1.0553
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,307.5,1.0519
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,480,1.6419
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,450,1.5393
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,198.5,0.679
11/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,251,0.8586
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,228.5,0.7816
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (white),KG,actual,Retail,LKR,243.25,0.8321
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,38.1,0.1303
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,802.5,2.7451
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1255,4.2929
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,843.33,2.8848
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1165,3.9851
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,836,2.8597
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,pulses and nuts,Beans,KG,actual,Retail,LKR,547.5,1.8728
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,742,2.5381
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,826,2.8255
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,pulses and nuts,Lentils,KG,actual,Retail,LKR,310.5,1.0621
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Bananas,KG,actual,Retail,LKR,163,0.5576
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Carrots,KG,actual,Retail,LKR,238.5,0.8158
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,348,1.1904
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,447,1.529
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,348,1.1904
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,212,0.7252
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,303.5,1.0382
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,226.5,0.7748
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,238.98,0.8175
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,cereals and tubers,Rice (white),KG,actual,Retail,LKR,242.85,0.8307
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,37.6,0.1286
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1150,3.9338
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,653,2.2337
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2090,7.1492
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1145,3.9167
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1287.5,4.4041
